occurrenceID	organismQuantity	locationID	decimalLongitude	decimalLatitude	scientificName	taxonRank	materialSampleID
pacman_Nice06_02_CI_647ac4e1	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice04_01_CI_647ac4e1	27	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice05_01_CI_4a3434e1	27	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice04_01_CI_7d0a5172	27	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice01_02_CI_ee5380aa	27	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice05_02_CI_ef7637d3	27	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice04_02_CI_f1b7710c	27	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice06_02_CI_f1b7710c	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice01_01_CI_facc0085	27	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice01_01_CI_3fc54a9a	27	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice04_02_CI_ddeb2c9c	27	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice04_02_CI_ff5d2f1b	27	Nice04	7.2938607	43.6864926	Hydrolithon boergesenii	species	Nice04_02
pacman_Nice06_02_CI_e87adf53	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice07_02_CI_c73b41fd	27	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice06_02_CI_b493941e	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice05_01_CI_0fa9d494	27	Nice05	7.3083152	43.6895811	Incertae sedis		Nice05_01
pacman_Nice06_02_CI_3d6caecb	27	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_02
pacman_Nice06_02_CI_1be4133d	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice06_02_CI_a7ecb157	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice03_02_CI_b9283f77	27	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice04_01_CI_553cb7ae	27	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice05_02_CI_3bcff0f3	27	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice01_02_CI_d2e14ab3	27	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice04_02_CI_0ffde189	27	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice07_02_CI_5c1c650d	27	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice01_02_CI_f1853f7e	27	Nice01	7.2902988	43.6921280	Incertae sedis		Nice01_02
pacman_Nice06_02_CI_bb804294	27	Nice06	7.2759908	43.6943859	Octactis speculum	species	Nice06_02
pacman_Nice01_02_CI_68f27387	27	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice07_01_CI_4bd6e11e	27	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice07_02_CI_dee869c3	27	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice01_01_CI_606249af	27	Nice01	7.2902988	43.6921280	Incertae sedis		Nice01_01
pacman_Nice06_01_CI_c01c2315	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice05_02_CI_2a0af658	27	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice05_02_CI_73bed564	27	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice06_01_CI_e740899a	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice05_02_CI_fb8db65f	27	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice03_01_CI_3004eee8	27	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_01_CI_9a0c81e2	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice02_01_CI_5b1e6a61	27	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice03_02_CI_b0092a66	27	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice01_01_CI_faa25c0f	27	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice03_02_CI_8c0d4f3f	27	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice06_01_CI_748d7eae	27	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_01
pacman_Nice02_01_CI_846f1be7	27	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_01
pacman_Nice03_01_CI_da463c8a	27	Nice03	7.2836251	43.6952017	Incertae sedis		Nice03_01
pacman_Nice05_02_CI_23d22d76	27	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice02_01_CI_c0ec8f39	27	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice05_02_CI_8bfcdad3	27	Nice05	7.3083152	43.6895811	Florideophyceae	class	Nice05_02
pacman_Nice06_01_CI_b73956fa	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice06_02_CI_76bf0349	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice02_02_CI_2c6aa526	27	Nice02	7.2854731	43.6980647	Diadumene	genus	Nice02_02
pacman_Nice05_02_CI_6e5aa1cd	27	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice02_02_CI_e236fee5	27	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice07_02_CI_502dd488	27	Nice07	7.2339643	43.6822367	Acanthochitona	genus	Nice07_02
pacman_Nice01_01_CI_ed5f9c3d	27	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice03_01_CI_dd125117	27	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice04_02_CI_073e81fc	27	Nice04	7.2938607	43.6864926	Florideophyceae	class	Nice04_02
pacman_Nice05_01_CI_653099e0	27	Nice05	7.3083152	43.6895811	Incertae sedis		Nice05_01
pacman_Nice06_01_CI_685ce7ec	27	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_01
pacman_Nice03_01_CI_c897e0d1	27	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice01_01_CI_30944d47	27	Nice01	7.2902988	43.6921280	Florideophyceae	class	Nice01_01
pacman_Nice05_01_CI_e6d5caa8	27	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice06_01_CI_023c66e0	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice03_02_CI_84098ddc	27	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_02_CI_fffb905f	27	Nice03	7.2836251	43.6952017	Hecatonema	genus	Nice03_02
pacman_Nice06_01_CI_f1c7023a	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice01_01_CI_444d9a31	27	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice03_01_CI_2dfb7bbd	27	Nice03	7.2836251	43.6952017	Incertae sedis		Nice03_01
pacman_Nice02_01_CI_05a7aa46	27	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice03_01_CI_ce89ca88	27	Nice03	7.2836251	43.6952017	Incertae sedis		Nice03_01
pacman_Nice03_01_CI_993e2157	27	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice05_02_CI_7e56ae0a	27	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice06_01_CI_2b654867	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice02_01_CI_84d04ab7	27	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice01_01_CI_8dde9047	27	Nice01	7.2902988	43.6921280	Incertae sedis		Nice01_01
pacman_Nice07_01_CI_8dde9047	27	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_01
pacman_Nice03_01_CI_16ac019f	27	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_02_CI_90c67216	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice06_01_CI_ef2a3d54	27	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice05_02_CI_3e7b6952	26	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice03_02_CI_63662667	26	Nice03	7.2836251	43.6952017	Obelia	genus	Nice03_02
pacman_Nice01_02_CI_ba592bf2	26	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice03_02_CI_c2f46cc6	26	Nice03	7.2836251	43.6952017	Dicentrarchus labrax	species	Nice03_02
pacman_Nice02_01_CI_703910a1	26	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice07_02_CI_f41ae782	26	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice03_01_CI_e5c7ae36	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice02_01_CI_27d0bab8	26	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice03_01_CI_a305de3b	26	Nice03	7.2836251	43.6952017	Pelagibacteraceae bacterium	species	Nice03_01
pacman_Nice02_01_CI_84172d75	26	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice07_02_CI_306fd689	26	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_02
pacman_Nice07_02_CI_b272f9b0	26	Nice07	7.2339643	43.6822367	Chthamalus stellatus	species	Nice07_02
pacman_Nice07_02_CI_cc942ec0	26	Nice07	7.2339643	43.6822367	Pisidia bluteli	species	Nice07_02
pacman_Nice05_02_CI_f474b424	26	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice06_01_CI_6b5d2888	26	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_01
pacman_Nice03_02_CI_3fe30630	26	Nice03	7.2836251	43.6952017	Arthropoda	phylum	Nice03_02
pacman_Nice05_01_CI_e76bb47b	26	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice02_01_CI_bfa714cc	26	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Sweden01_CI_f1a6c667	26	Sweden01	17.369983	60.65555	Eukaryota	domain	Sweden01
pacman_Sweden01_CI_3aa2cf81	26	Sweden01	17.369983	60.65555	Clupea harengus	species	Sweden01
pacman_Nice05_02_CI_aceae0c9	26	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice02_02_CI_4a3434e1	26	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice07_01_CI_d3b2a6b1	26	Nice07	7.2339643	43.6822367	Florideophyceae	class	Nice07_01
pacman_Nice07_02_CI_a2a5eb54	26	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice04_01_CI_487e5237	26	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice01_01_CI_c669591d	26	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice03_02_CI_93a28a1e	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice01_01_CI_ef7637d3	26	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice03_02_CI_f1b7710c	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice02_02_CI_facc0085	26	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice03_02_CI_136db3f7	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice04_01_CI_ddeb2c9c	26	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice05_01_CI_d740f940	26	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice02_01_CI_801d2f0b	26	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice07_02_CI_1ad4119a	26	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice06_02_CI_4d3d31e4	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice02_02_CI_f6108dfe	26	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_02
pacman_Nice07_01_CI_446739ee	26	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice02_01_CI_b9283f77	26	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice04_01_CI_b092bc76	26	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice03_02_CI_b8b0e30e	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice06_01_CI_e93015b3	26	Nice06	7.2759908	43.6943859	Campanularia hincksii	species	Nice06_01
pacman_Nice06_02_CI_88357de6	26	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_02
pacman_Nice02_01_CI_a8de302f	26	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_01
pacman_Nice03_02_CI_d0f5906d	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice05_02_CI_65ed3133	26	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice02_01_CI_65ed3133	26	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice05_02_CI_db666298	26	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice03_02_CI_bb804294	26	Nice03	7.2836251	43.6952017	Octactis speculum	species	Nice03_02
pacman_Nice06_01_CI_343c02c4	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice06_02_CI_4bd6e11e	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice06_01_CI_d7718650	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice06_02_CI_51e00f0e	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice05_01_CI_606249af	26	Nice05	7.3083152	43.6895811	Incertae sedis		Nice05_01
pacman_Nice01_01_CI_34aad9e5	26	Nice01	7.2902988	43.6921280	Florideophyceae	class	Nice01_01
pacman_Nice04_01_CI_b9e224ee	26	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice02_01_CI_53521849	26	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice03_01_CI_637f1f22	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice07_02_CI_de54c4e2	26	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice05_02_CI_04cff33a	26	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice04_01_CI_75eb2a1b	26	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice01_01_CI_bff98846	26	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice06_01_CI_8ad1015f	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice04_01_CI_9a0c81e2	26	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice03_01_CI_0ac60ac1	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_01_CI_57509eb3	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice05_02_CI_57509eb3	26	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice06_01_CI_64e87e41	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice03_01_CI_b9b743c3	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice05_02_CI_e1d18d5a	26	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice03_01_CI_8f65bd59	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_01_CI_21319548	26	Nice03	7.2836251	43.6952017	Incertae sedis		Nice03_01
pacman_Nice06_02_CI_1727ffc8	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice02_01_CI_e126052a	26	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice07_02_CI_9fd0531f	26	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice07_01_CI_762186e9	26	Nice07	7.2339643	43.6822367	Rhodophyta	phylum	Nice07_01
pacman_Nice07_01_CI_ce55dfc2	26	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice03_01_CI_d566230e	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice01_01_CI_8204c324	26	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice06_02_CI_f45fa6c0	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice04_01_CI_7f27a560	26	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice03_01_CI_55b9e6a7	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_01_CI_5d8e0261	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice06_01_CI_134e20a0	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice03_01_CI_b92f4d05	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_02_CI_05b94955	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_01_CI_b1b59ac4	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice02_02_CI_6e3cf756	26	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice06_01_CI_728f59d0	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice06_01_CI_9afd01f2	26	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_01
pacman_Nice06_01_CI_38c23eb1	26	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_01
pacman_Nice05_01_CI_f58c66ce	26	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice03_01_CI_f1c7023a	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_01_CI_02c3bd10	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_01_CI_0245036f	26	Nice03	7.2836251	43.6952017	Incertae sedis		Nice03_01
pacman_Nice03_01_CI_a9802c96	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_01_CI_a49afcfb	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice03_01_CI_3298e7c5	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_01_CI_9b6b1ac1	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_01_CI_71642f63	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice03_01_CI_40e3e541	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice02_01_CI_344252a2	26	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice06_02_CI_0efa2a1d	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice06_01_CI_8b76aca2	26	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice03_01_CI_2fce1c7e	26	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_01_CI_bf80c502	26	Nice03	7.2836251	43.6952017	Incertae sedis		Nice03_01
pacman_Nice05_01_CI_e65e3ff4	26	Nice05	7.3083152	43.6895811	Florideophyceae	class	Nice05_01
pacman_Nice03_01_CI_04bbb368	26	Nice03	7.2836251	43.6952017	Incertae sedis		Nice03_01
pacman_Nice04_02_CI_747f088f	25	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice02_02_CI_70bf5f28	25	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice03_01_CI_a9f10970	25	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice05_02_CI_61bf709e	25	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice03_01_CI_efbd9328	25	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice05_02_CI_23d62524	25	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice01_01_CI_93784377	25	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice04_02_CI_3a195fef	25	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice05_01_CI_60c0e7f4	25	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice05_02_CI_e4aaa1e7	25	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice02_01_CI_d99f7f38	25	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice03_02_CI_d99f7f38	25	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice02_01_CI_943e2210	25	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice05_02_CI_943e2210	25	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice06_02_CI_84172d75	25	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice07_02_CI_c58df264	25	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice07_02_CI_ec5a4779	25	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice07_02_CI_70149b1a	25	Nice07	7.2339643	43.6822367	Hydrozoa	class	Nice07_02
pacman_Nice04_01_CI_23e52850	25	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice01_01_CI_1ea2e2d3	25	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice03_02_CI_aceae0c9	25	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice05_01_CI_647ac4e1	25	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice03_01_CI_3631d9fb	25	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice04_02_CI_a81baac8	25	Nice04	7.2938607	43.6864926	Florideophyceae	class	Nice04_02
pacman_Nice06_02_CI_a23fc2aa	25	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice06_02_CI_c669591d	25	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice05_02_CI_ddeb2c9c	25	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice04_02_CI_801d2f0b	25	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice05_01_CI_f6108dfe	25	Nice05	7.3083152	43.6895811	Incertae sedis		Nice05_01
pacman_Nice01_02_CI_a7ecb157	25	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice04_02_CI_36f47c51	25	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice04_01_CI_36f47c51	25	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice02_01_CI_d7aba1c7	25	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice05_01_CI_b092bc76	25	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice06_02_CI_553cb7ae	25	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice04_01_CI_a4790321	25	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice01_01_CI_d2e14ab3	25	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice06_01_CI_d2e14ab3	25	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice07_02_CI_fc48a0c4	25	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice04_01_CI_f3c62d60	25	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice04_02_CI_e21f501d	25	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice04_01_CI_525c52fb	25	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice03_01_CI_9eeff449	25	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_01_CI_e7eddabf	25	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_01_CI_7782a39e	25	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_02_CI_b406d621	25	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice03_01_CI_cb8793af	25	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice07_02_CI_cb8793af	25	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice02_02_CI_53521849	25	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice06_01_CI_53521849	25	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice05_02_CI_4bef676b	25	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice01_02_CI_6f60d434	25	Nice01	7.2902988	43.6921280	Incertae sedis		Nice01_02
pacman_Nice02_01_CI_9bc02a3e	25	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice06_01_CI_542e4636	25	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice05_02_CI_693f2794	25	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice04_02_CI_209332c9	25	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice03_02_CI_7b3c639f	25	Nice03	7.2836251	43.6952017	Chordariaceae	family	Nice03_02
pacman_Nice05_02_CI_b35c393e	25	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice06_01_CI_06480922	25	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice06_01_CI_bff98846	25	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
