occurrenceID	materialSampleID	decimalLongitude	decimalLatitude	scientificName	taxonRank	organismQuantity
wilderlab_Nice07_02_UM_48bab871	Nice07_02	7.2339643	43.6822367	Mediterraneibacter	genus	16
wilderlab_Nice04_01_UM_e6bd2c2f	Nice04_01	7.2938607	43.6864926	Treponema	genus	6
wilderlab_Nice04_02_UM_e6bd2c2f	Nice04_02	7.2938607	43.6864926	Treponema	genus	5
wilderlab_Nice07_02_UM_e6bd2c2f	Nice07_02	7.2339643	43.6822367	Treponema	genus	5
wilderlab_Nice06_02_HD_99a06adc	Nice06_02	7.2759908	43.6943859	Centropages	genus	16
wilderlab_Nice06_02_WV_989c6a7d	Nice06_02	7.2759908	43.6943859	Atherina	genus	16
wilderlab_Nice01_02_UM_89e9f07f	Nice01_02	7.2902988	43.6921280	Cellulophaga	genus	9
wilderlab_Nice03_01_UM_89e9f07f	Nice03_01	7.2836251	43.6952017	Cellulophaga	genus	7
wilderlab_Nice02_01_UM_b1c89f5c	Nice02_01	7.2854731	43.6980647	Moritella	genus	10
wilderlab_Nice04_01_UM_b1c89f5c	Nice04_01	7.2938607	43.6864926	Moritella	genus	6
wilderlab_Nice05_02_BX_a14d190b	Nice05_02	7.3083152	43.6895811	Holosticha	genus	16
wilderlab_Nice03_01_UM_ae3a8fa9	Nice03_01	7.2836251	43.6952017	Sulfurimonas	genus	7
wilderlab_Nice03_02_UM_ae3a8fa9	Nice03_02	7.2836251	43.6952017	Sulfurimonas	genus	9
wilderlab_Nice03_02_BX_5904197d	Nice03_02	7.2836251	43.6952017	Karlodinium	genus	16
wilderlab_Nice02_01_UM_0905eb57	Nice02_01	7.2854731	43.6980647	Flavisolibacter	genus	16
wilderlab_Nice07_02_UM_3836ce7f	Nice07_02	7.2339643	43.6822367	Holdemanella	genus	15
wilderlab_Nice01_01_WV_cc5c1081	Nice01_01	7.2902988	43.6921280	Bittium	genus	15
wilderlab_Nice04_01_RV_b009d6ea	Nice04_01	7.2938607	43.6864926	Chromis	genus	15
wilderlab_Nice01_02_UM_ceb694fe	Nice01_02	7.2902988	43.6921280	Paraglaciecola	genus	15
wilderlab_Nice01_02_BX_326ff400	Nice01_02	7.2902988	43.6921280	Syllis	genus	10
wilderlab_Nice04_02_BX_326ff400	Nice04_02	7.2938607	43.6864926	Syllis	genus	5
wilderlab_Nice04_01_HD_1e0343ce	Nice04_01	7.2938607	43.6864926	Aglaophenia	genus	15
wilderlab_Nice02_02_CI_914b992b	Nice02_02	7.2854731	43.6980647	Cryptosula	genus	15
wilderlab_Nice03_02_WV_fd30252a	Nice03_02	7.2836251	43.6952017	Scomber	genus	15
wilderlab_Nice03_02_UM_630f1305	Nice03_02	7.2836251	43.6952017	Methylobacterium	genus	15
wilderlab_Nice02_01_UM_4eb50d7a	Nice02_01	7.2854731	43.6980647	Bacteroides	genus	15
wilderlab_Nice07_02_WV_1daa7fe0	Nice07_02	7.2339643	43.6822367	Clytia	genus	14
wilderlab_Nice07_02_UM_df89419b	Nice07_02	7.2339643	43.6822367	Chryseobacterium	genus	14
wilderlab_Nice07_02_UM_16fa4be6	Nice07_02	7.2339643	43.6822367	Blastopirellula	genus	14
wilderlab_Nice01_01_RV_b3a2c7ed	Nice01_01	7.2902988	43.6921280	Diplodus	genus	14
wilderlab_Nice01_01_GF_58eddc72	Nice01_01	7.2902988	43.6921280	Gyrodiniellum	genus	8
wilderlab_Nice06_01_GF_58eddc72	Nice06_01	7.2759908	43.6943859	Gyrodiniellum	genus	6
wilderlab_Nice04_02_CI_a579976b	Nice04_02	7.2938607	43.6864926	Nuchella	genus	14
wilderlab_Nice01_02_GF_e3066f9a	Nice01_02	7.2902988	43.6921280	Prorocentrum	genus	14
wilderlab_Nice02_02_UM_4b974b4c	Nice02_02	7.2854731	43.6980647	Winogradskyella	genus	14
wilderlab_Nice02_01_UM_8b886c5a	Nice02_01	7.2854731	43.6980647	Candidatus Kuenenia	genus	8
wilderlab_Nice02_02_UM_8b886c5a	Nice02_02	7.2854731	43.6980647	Candidatus Kuenenia	genus	6
wilderlab_Nice02_02_BX_0a7fd445	Nice02_02	7.2854731	43.6980647	Allas	genus	14
wilderlab_Nice04_02_GF_ed4012f7	Nice04_02	7.2938607	43.6864926	Mycocalicium	genus	14
wilderlab_Nice02_01_UM_2ad724a8	Nice02_01	7.2854731	43.6980647	Acholeplasma	genus	9
wilderlab_Nice03_02_UM_2ad724a8	Nice03_02	7.2836251	43.6952017	Acholeplasma	genus	5
wilderlab_Nice02_01_UM_89e9f24e	Nice02_01	7.2854731	43.6980647	Actibacter	genus	14
wilderlab_Nice07_02_BX_160251e6	Nice07_02	7.2339643	43.6822367	Neourostylopsis	genus	13
wilderlab_Nice01_01_UM_1a7c5a0b	Nice01_01	7.2902988	43.6921280	Tenacibaculum	genus	13
wilderlab_Nice01_01_GF_a818216c	Nice01_01	7.2902988	43.6921280	Mamiella	genus	13
wilderlab_Nice03_01_GF_ff4a592f	Nice03_01	7.2836251	43.6952017	Pelagodinium	genus	5
wilderlab_Nice06_02_GF_ff4a592f	Nice06_02	7.2759908	43.6943859	Pelagodinium	genus	8
wilderlab_Nice04_01_HD_7036d790	Nice04_01	7.2938607	43.6864926	Centropages	genus	13
wilderlab_Nice04_01_WV_1986800a	Nice04_01	7.2938607	43.6864926	Zanclea	genus	13
wilderlab_Nice04_02_BX_08877b05	Nice04_02	7.2938607	43.6864926	Geminigera	genus	13
wilderlab_Nice02_01_CI_374341ac	Nice02_01	7.2854731	43.6980647	Celleporaria	genus	13
wilderlab_Nice02_01_UM_e0cc052c	Nice02_01	7.2854731	43.6980647	Sulfurimonas	genus	13
wilderlab_Nice07_02_UM_6c63fc8a	Nice07_02	7.2339643	43.6822367	Dorea	genus	12
wilderlab_Nice07_02_BX_6ea03485	Nice07_02	7.2339643	43.6822367	Doto	genus	12
wilderlab_Nice01_02_CI_70ae30ba	Nice01_02	7.2902988	43.6921280	Jujubinus	genus	12
wilderlab_Nice05_02_BX_48a8cfb6	Nice05_02	7.3083152	43.6895811	Electra	genus	12
wilderlab_Nice07_01_BX_2d955b26	Nice07_01	7.2339643	43.6822367	Halecium	genus	12
wilderlab_Nice05_01_CI_93f11b82	Nice05_01	7.3083152	43.6895811	Dictyota	genus	7
wilderlab_Nice05_02_CI_93f11b82	Nice05_02	7.3083152	43.6895811	Dictyota	genus	5
wilderlab_Nice05_01_WV_31553d2d	Nice05_01	7.3083152	43.6895811	Coryne	genus	12
wilderlab_Nice05_02_UM_f27c90dc	Nice05_02	7.3083152	43.6895811	Psychrobacter	genus	12
wilderlab_Nice03_01_UM_e092832e	Nice03_01	7.2836251	43.6952017	Reichenbachiella	genus	12
wilderlab_Sweden01_UM_d2591f39	Sweden01	17.42194444	60.74250000	Arenimonas	genus	12
wilderlab_Nice03_02_UM_08713a40	Nice03_02	7.2836251	43.6952017	Acanthopleuribacter	genus	12
wilderlab_Nice02_01_CI_b7bafeef	Nice02_01	7.2854731	43.6980647	Oithona	genus	12
wilderlab_Nice02_01_CI_f5375398	Nice02_01	7.2854731	43.6980647	Amathia	genus	12
wilderlab_Nice01_01_UM_70d32a03	Nice01_01	7.2902988	43.6921280	Nitriliruptor	genus	6
wilderlab_Nice02_01_UM_70d32a03	Nice02_01	7.2854731	43.6980647	Nitriliruptor	genus	5
wilderlab_Nice07_01_UM_4835ad42	Nice07_01	7.2339643	43.6822367	Aureispira	genus	11
wilderlab_Nice07_01_UM_c8cd20d8	Nice07_01	7.2339643	43.6822367	Terasakiella	genus	11
wilderlab_Nice07_01_BX_db9eaf64	Nice07_01	7.2339643	43.6822367	Mataza	genus	11
wilderlab_Nice07_01_BX_3be6ad75	Nice07_01	7.2339643	43.6822367	Phaeophila	genus	11
wilderlab_Nice06_02_CI_1f296497	Nice06_02	7.2759908	43.6943859	Gouania	genus	11
wilderlab_Nice01_02_UM_db671509	Nice01_02	7.2902988	43.6921280	Alistipes	genus	11
wilderlab_Nice02_02_BX_7a155ef9	Nice02_02	7.2854731	43.6980647	Torodinium	genus	11
wilderlab_Nice04_02_CI_64dc5412	Nice04_02	7.2938607	43.6864926	Labrus	genus	11
wilderlab_Sweden01_UM_01321dfb	Sweden01	17.42194444	60.74250000	Polynucleobacter	genus	11
wilderlab_Sweden01_BX_5401c51c	Sweden01	17.42194444	60.74250000	Mesodinium	genus	11
wilderlab_Nice03_02_UM_fbcbdd07	Nice03_02	7.2836251	43.6952017	Dethiosulfovibrio	genus	11
wilderlab_Nice07_02_UM_e1490c87	Nice07_02	7.2339643	43.6822367	Desulfovibrio	genus	10
wilderlab_Nice07_02_UM_a98a6d32	Nice07_02	7.2339643	43.6822367	Methyloversatilis	genus	10
wilderlab_Nice03_02_UM_f5e28da5	Nice03_02	7.2836251	43.6952017	Pseudodesulfovibrio	genus	10
wilderlab_Nice01_01_CI_dafaaad2	Nice01_01	7.2902988	43.6921280	Bittium	genus	10
wilderlab_Nice01_01_BX_3b8f12a5	Nice01_01	7.2902988	43.6921280	Plumularia	genus	10
wilderlab_Nice07_01_CI_06c2952c	Nice07_01	7.2339643	43.6822367	Plagiolepis	genus	10
wilderlab_Nice01_02_BX_61400912	Nice01_02	7.2902988	43.6921280	Acanthoeca	genus	10
wilderlab_Nice01_02_GF_b7cb86d2	Nice01_02	7.2902988	43.6921280	Penicillium	genus	10
wilderlab_Nice04_01_UM_be57f785	Nice04_01	7.2938607	43.6864926	Leeuwenhoekiella	genus	10
wilderlab_Nice06_01_GF_057f655a	Nice06_01	7.2759908	43.6943859	Naganishia	genus	10
wilderlab_Nice02_02_HD_7b7b989d	Nice02_02	7.2854731	43.6980647	Plumularia	genus	10
wilderlab_Nice02_02_UM_c59030c1	Nice02_02	7.2854731	43.6980647	Endozoicomonas	genus	10
wilderlab_Nice05_02_UM_b3b690f3	Nice05_02	7.3083152	43.6895811	Cocleimonas	genus	10
wilderlab_Nice04_02_UM_e937dd37	Nice04_02	7.2938607	43.6864926	Pseudahrensia	genus	10
wilderlab_Sweden01_UM_75f53f64	Sweden01	17.42194444	60.74250000	Pedobacter	genus	10
wilderlab_Sweden01_BX_3c54cde2	Sweden01	17.42194444	60.74250000	Conticribra	genus	10
wilderlab_Nice03_02_CI_4658cd6e	Nice03_02	7.2836251	43.6952017	Scomber	genus	10
wilderlab_Nice03_02_UM_fc8ccf10	Nice03_02	7.2836251	43.6952017	Cocleimonas	genus	10
wilderlab_Nice03_02_UM_28dd838f	Nice03_02	7.2836251	43.6952017	Flammeovirga	genus	10
wilderlab_Nice06_01_GF_c105d9cc	Nice06_01	7.2759908	43.6943859	Clathrina	genus	10
wilderlab_Nice02_01_UM_b12022bb	Nice02_01	7.2854731	43.6980647	Kiloniella	genus	10
wilderlab_Nice02_01_BX_b25f4905	Nice02_01	7.2854731	43.6980647	Spirobranchus	genus	10
wilderlab_Nice07_02_UM_2fc2feb6	Nice07_02	7.2339643	43.6822367	Alistipes	genus	9
wilderlab_Nice07_02_UM_d5f1dcc6	Nice07_02	7.2339643	43.6822367	Catenibacterium	genus	9
wilderlab_Nice07_02_UM_7f884198	Nice07_02	7.2339643	43.6822367	Paraprevotella	genus	9
wilderlab_Nice07_02_UM_f2d3d7a4	Nice07_02	7.2339643	43.6822367	Desulfonema	genus	9
wilderlab_Nice07_02_GF_3db3fd8c	Nice07_02	7.2339643	43.6822367	Micromonas	genus	9
wilderlab_Nice07_01_CI_b9191e0b	Nice07_01	7.2339643	43.6822367	Penaeus	genus	9
wilderlab_Nice07_01_UM_111ad0d7	Nice07_01	7.2339643	43.6822367	Pedobacter	genus	9
wilderlab_Nice07_01_UM_cf2acea9	Nice07_01	7.2339643	43.6822367	Phascolarctobacterium	genus	9
wilderlab_Nice05_01_GF_f1254090	Nice05_01	7.3083152	43.6895811	Cladosporium	genus	9
wilderlab_Nice02_02_CI_d78a45b9	Nice02_02	7.2854731	43.6980647	Amathia	genus	9
wilderlab_Nice02_02_UM_450f879c	Nice02_02	7.2854731	43.6980647	Maridesulfovibrio	genus	9
wilderlab_Nice03_01_HD_eb87189d	Nice03_01	7.2836251	43.6952017	Aglaophenia	genus	9
wilderlab_Nice03_01_HD_3a52d7b0	Nice03_01	7.2836251	43.6952017	Plumularia	genus	9
wilderlab_Nice03_01_UM_b1c7fbba	Nice03_01	7.2836251	43.6952017	Pedobacter	genus	9
wilderlab_Nice03_01_GF_5267fb1c	Nice03_01	7.2836251	43.6952017	Olpidium	genus	9
wilderlab_Nice03_01_GF_ca1eaa54	Nice03_01	7.2836251	43.6952017	Karlodinium	genus	9
wilderlab_Nice04_02_WV_828c6565	Nice04_02	7.2938607	43.6864926	Marthasterias	genus	9
wilderlab_Sweden01_UM_eea604d2	Sweden01	17.42194444	60.74250000	Arenimonas	genus	9
wilderlab_Sweden01_UM_952c2466	Sweden01	17.42194444	60.74250000	Geobacter	genus	9
wilderlab_Nice02_01_UM_e9d9ae1b	Nice02_01	7.2854731	43.6980647	Streptococcus	genus	9
wilderlab_Nice02_01_UM_51315085	Nice02_01	7.2854731	43.6980647	Carboxylicivirga	genus	9
wilderlab_Nice02_01_UM_7913025d	Nice02_01	7.2854731	43.6980647	Planctomicrobium	genus	9
wilderlab_Nice07_02_UM_3a3136b9	Nice07_02	7.2339643	43.6822367	Shinella	genus	8
wilderlab_Nice07_02_UM_f255f9ae	Nice07_02	7.2339643	43.6822367	Spirochaeta	genus	8
wilderlab_Nice01_01_CI_e07f9404	Nice01_01	7.2902988	43.6921280	Cylindrotheca	genus	8
wilderlab_Nice01_01_HD_98990aa8	Nice01_01	7.2902988	43.6921280	Plumularia	genus	8
wilderlab_Nice01_01_GF_1d76e949	Nice01_01	7.2902988	43.6921280	Prorocentrum	genus	8
wilderlab_Nice07_01_UM_eccf9ed3	Nice07_01	7.2339643	43.6822367	Desulfobacter	genus	8
wilderlab_Nice05_01_CI_f07b63d9	Nice05_01	7.3083152	43.6895811	Calliostoma	genus	8
wilderlab_Nice06_02_GF_7a2942c0	Nice06_02	7.2759908	43.6943859	Karlodinium	genus	8
wilderlab_Nice01_02_CI_ca54efbb	Nice01_02	7.2902988	43.6921280	Tripterygion	genus	8
wilderlab_Nice01_02_UM_dc49ce45	Nice01_02	7.2902988	43.6921280	Coprococcus	genus	8
wilderlab_Nice01_02_GF_6acd5e64	Nice01_02	7.2902988	43.6921280	Karlodinium	genus	8
wilderlab_Nice02_02_BX_0648b00e	Nice02_02	7.2854731	43.6980647	Protogastrostyla	genus	8
wilderlab_Nice05_02_UM_4460f160	Nice05_02	7.3083152	43.6895811	Acanthopleuribacter	genus	8
wilderlab_Nice05_02_UM_3dd25046	Nice05_02	7.3083152	43.6895811	Halomonas	genus	8
wilderlab_Nice03_01_UM_ab647067	Nice03_01	7.2836251	43.6952017	Desulfobulbus	genus	8
wilderlab_Nice03_01_UM_12ee4898	Nice03_01	7.2836251	43.6952017	Anaerocella	genus	8
wilderlab_Nice03_01_BX_894a2f6d	Nice03_01	7.2836251	43.6952017	Protoperidinium	genus	8
wilderlab_Nice04_02_CI_7cadccbe	Nice04_02	7.2938607	43.6864926	Pterocladiella	genus	8
wilderlab_Nice03_02_UM_a39ced2f	Nice03_02	7.2836251	43.6952017	Flammeovirga	genus	8
wilderlab_Nice03_02_GF_6265292e	Nice03_02	7.2836251	43.6952017	Blidingia	genus	8
wilderlab_Nice03_02_LM_f58a2957	Nice03_02	7.2836251	43.6952017	Diplodus	genus	8
wilderlab_Nice06_01_CI_d29ac14b	Nice06_01	7.2759908	43.6943859	Gouania	genus	8
wilderlab_Nice02_01_UM_00a1c25d	Nice02_01	7.2854731	43.6980647	Prevotella	genus	8
wilderlab_Nice07_02_CI_8bbe6ab1	Nice07_02	7.2339643	43.6822367	Aplysia	genus	7
wilderlab_Nice07_02_UM_1032b89e	Nice07_02	7.2339643	43.6822367	Candidatus Rhabdochlamydia	genus	7
wilderlab_Nice07_02_UM_ed0b384b	Nice07_02	7.2339643	43.6822367	Haliscomenobacter	genus	7
wilderlab_Nice07_02_UM_fcb6a084	Nice07_02	7.2339643	43.6822367	Bifidobacterium	genus	7
wilderlab_Nice07_02_BX_ba602074	Nice07_02	7.2339643	43.6822367	Poseidonemertes	genus	7
wilderlab_Nice01_01_CI_ff79ad08	Nice01_01	7.2902988	43.6921280	Rhodymenia	genus	7
wilderlab_Nice01_01_CI_2bfdf76b	Nice01_01	7.2902988	43.6921280	Perinereis	genus	7
wilderlab_Nice01_01_BX_7bf3e106	Nice01_01	7.2902988	43.6921280	Haliclona	genus	7
wilderlab_Nice07_01_UM_2f5ee9e7	Nice07_01	7.2339643	43.6822367	Dysgonomonas	genus	7
wilderlab_Nice07_01_UM_32595a69	Nice07_01	7.2339643	43.6822367	Holdemanella	genus	7
wilderlab_Nice05_01_BX_572443ec	Nice05_01	7.3083152	43.6895811	Spirorbis	genus	7
wilderlab_Nice06_02_BX_fd389e5b	Nice06_02	7.2759908	43.6943859	Proboscia	genus	7
wilderlab_Nice01_02_UM_8a3320ec	Nice01_02	7.2902988	43.6921280	Anaerorhabdus	genus	7
wilderlab_Nice01_02_BX_471d6e22	Nice01_02	7.2902988	43.6921280	Rhizosolenia	genus	7
wilderlab_Nice04_01_CI_3ce728d2	Nice04_01	7.2938607	43.6864926	Herposiphonia	genus	7
wilderlab_Nice03_01_GF_af900269	Nice03_01	7.2836251	43.6952017	Asterionellopsis	genus	7
wilderlab_Nice05_02_UM_25ae9148	Nice05_02	7.3083152	43.6895811	Paraferrimonas	genus	7
wilderlab_Nice03_01_BX_4abf789a	Nice03_01	7.2836251	43.6952017	Salmacina	genus	7
wilderlab_Nice02_01_BX_1b037649	Nice02_01	7.2854731	43.6980647	Ascidiella	genus	7
wilderlab_Sweden01_UM_a6f528f4	Sweden01	17.42194444	60.74250000	Azospirillum	genus	7
wilderlab_Sweden01_UM_11764672	Sweden01	17.42194444	60.74250000	Aureispira	genus	7
wilderlab_Sweden01_BX_ca18ad5a	Sweden01	17.42194444	60.74250000	Protoperidinium	genus	7
wilderlab_Nice03_02_WV_13e1410a	Nice03_02	7.2836251	43.6952017	Sciaena	genus	7
wilderlab_Nice03_02_UM_2b1f98d9	Nice03_02	7.2836251	43.6952017	Dysgonomonas	genus	7
wilderlab_Nice03_02_BX_2db2cffa	Nice03_02	7.2836251	43.6952017	Macoma	genus	7
wilderlab_Nice03_02_BX_4190106a	Nice03_02	7.2836251	43.6952017	Schizoporella	genus	7
wilderlab_Nice06_01_CI_7f699c9b	Nice06_01	7.2759908	43.6943859	Oblada	genus	7
wilderlab_Nice02_01_UM_4bea2f3e	Nice02_01	7.2854731	43.6980647	Cloacibacterium	genus	7
wilderlab_Nice02_01_UM_5950e3f1	Nice02_01	7.2854731	43.6980647	Marinicella	genus	7
wilderlab_Nice02_01_UM_3245f816	Nice02_01	7.2854731	43.6980647	Acanthopleuribacter	genus	7
wilderlab_Nice02_01_BX_93ba0968	Nice02_01	7.2854731	43.6980647	Caecitellus	genus	7
wilderlab_Nice02_01_BX_80c695bb	Nice02_01	7.2854731	43.6980647	Orthodonella	genus	7
wilderlab_Nice02_01_GF_144a5209	Nice02_01	7.2854731	43.6980647	Licmophora	genus	7
wilderlab_Nice07_02_UM_c5555178	Nice07_02	7.2339643	43.6822367	Psychromonas	genus	6
wilderlab_Nice07_02_UM_895296a3	Nice07_02	7.2339643	43.6822367	Parasutterella	genus	6
wilderlab_Nice01_01_UM_e86c5199	Nice01_01	7.2902988	43.6921280	Rhodopirellula	genus	6
wilderlab_Nice01_01_GF_51f62581	Nice01_01	7.2902988	43.6921280	Ulvella	genus	6
wilderlab_Nice01_01_GF_73cc0e76	Nice01_01	7.2902988	43.6921280	Ulva	genus	6
wilderlab_Nice05_01_UM_0cbeb678	Nice05_01	7.3083152	43.6895811	Flavobacterium	genus	6
wilderlab_Nice05_01_BX_6054df70	Nice05_01	7.3083152	43.6895811	Entomoneis	genus	6
wilderlab_Nice01_02_GF_fe16b1ec	Nice01_02	7.2902988	43.6921280	Clathrina	genus	6
wilderlab_Nice01_02_BX_e8100905	Nice01_02	7.2902988	43.6921280	Scolelepis	genus	6
wilderlab_Nice04_01_CI_613e24c7	Nice04_01	7.2938607	43.6864926	Diadumene	genus	6
wilderlab_Nice02_02_UM_39fd5a01	Nice02_02	7.2854731	43.6980647	Jeotgalibaca	genus	6
wilderlab_Nice03_01_CI_9f5e94b9	Nice03_01	7.2836251	43.6952017	Uranoscopus	genus	6
wilderlab_Nice03_01_CI_a941ac7d	Nice03_01	7.2836251	43.6952017	Cryptosula	genus	6
wilderlab_Nice03_01_UM_c72bbc80	Nice03_01	7.2836251	43.6952017	Shewanella	genus	6
wilderlab_Nice03_01_UM_50a386aa	Nice03_01	7.2836251	43.6952017	Perspicuibacter	genus	6
wilderlab_Nice04_02_BX_3714491e	Nice04_02	7.2938607	43.6864926	Tripos	genus	6
wilderlab_Sweden01_UM_8c51b688	Sweden01	17.42194444	60.74250000	Methylobacter	genus	6
wilderlab_Sweden01_UM_3fa6200c	Sweden01	17.42194444	60.74250000	Aquicella	genus	6
wilderlab_Sweden01_BX_434490e4	Sweden01	17.42194444	60.74250000	Acineta	genus	6
wilderlab_Sweden01_BX_e659109d	Sweden01	17.42194444	60.74250000	Achnanthidium	genus	6
wilderlab_Nice03_02_UM_a5cbdefc	Nice03_02	7.2836251	43.6952017	Sulfuricurvum	genus	6
wilderlab_Nice03_02_UM_45fe3a87	Nice03_02	7.2836251	43.6952017	Jannaschia	genus	6
wilderlab_Nice06_01_UM_f88b5c01	Nice06_01	7.2759908	43.6943859	Aureispira	genus	6
wilderlab_Nice06_01_GF_5f559ec4	Nice06_01	7.2759908	43.6943859	Penicillium	genus	6
wilderlab_Nice02_01_UM_a2cef7e1	Nice02_01	7.2854731	43.6980647	Lutimonas	genus	6
wilderlab_Nice02_01_GF_fea0a6e7	Nice02_01	7.2854731	43.6980647	Nowakowskiella	genus	6
wilderlab_Nice07_02_UM_3d184067	Nice07_02	7.2339643	43.6822367	Lactococcus	genus	5
wilderlab_Nice07_02_UM_cea50516	Nice07_02	7.2339643	43.6822367	Arcicella	genus	5
wilderlab_Nice07_02_UM_4dae2245	Nice07_02	7.2339643	43.6822367	Sulfurimonas	genus	5
wilderlab_Nice07_02_UM_69a83f52	Nice07_02	7.2339643	43.6822367	Meniscus	genus	5
wilderlab_Nice07_02_GF_31efcde2	Nice07_02	7.2339643	43.6822367	Geotrichum	genus	5
wilderlab_Nice01_01_UM_61857d08	Nice01_01	7.2902988	43.6921280	Treponema	genus	5
wilderlab_Nice01_01_BX_a51edd11	Nice01_01	7.2902988	43.6921280	Haminoea	genus	5
wilderlab_Nice01_01_GF_ce3a86c8	Nice01_01	7.2902988	43.6921280	Licmophora	genus	5
wilderlab_Nice07_01_BX_3ed0ee1b	Nice07_01	7.2339643	43.6822367	Plumularia	genus	5
wilderlab_Nice07_01_GF_70289b58	Nice07_01	7.2339643	43.6822367	Mamiella	genus	5
wilderlab_Nice05_01_CI_8028c129	Nice05_01	7.3083152	43.6895811	Chaetoceros	genus	5
wilderlab_Nice03_01_GF_63a2ed06	Nice03_01	7.2836251	43.6952017	Gyrodiniellum	genus	5
wilderlab_Nice01_02_BX_d6d9599e	Nice01_02	7.2902988	43.6921280	Ostreopsis	genus	5
wilderlab_Nice01_02_GF_554a1a1e	Nice01_02	7.2902988	43.6921280	Cafeteria	genus	5
wilderlab_Nice04_01_BX_913e528e	Nice04_01	7.2938607	43.6864926	Amphidinium	genus	5
wilderlab_Nice04_01_BX_8da74e0c	Nice04_01	7.2938607	43.6864926	Incisomonas	genus	5
wilderlab_Nice02_02_UM_bbc78f5e	Nice02_02	7.2854731	43.6980647	Acanthopleuribacter	genus	5
wilderlab_Nice02_02_UM_4f271288	Nice02_02	7.2854731	43.6980647	Cycloclasticus	genus	5
wilderlab_Nice02_02_BX_fef5db0f	Nice02_02	7.2854731	43.6980647	Lichomolgus	genus	5
wilderlab_Nice02_02_GF_2fc940e1	Nice02_02	7.2854731	43.6980647	Clathrina	genus	5
wilderlab_Nice03_01_GF_b632b74c	Nice03_01	7.2836251	43.6952017	Ancyromonas	genus	5
wilderlab_Nice03_01_CI_86b7d5a8	Nice03_01	7.2836251	43.6952017	Moerisia	genus	5
wilderlab_Nice03_02_UM_225cc8f0	Nice03_02	7.2836251	43.6952017	Oligosphaera	genus	5
wilderlab_Nice03_01_BX_6c45dd76	Nice03_01	7.2836251	43.6952017	Amphidinium	genus	5
wilderlab_Nice04_02_WV_3e49d6f5	Nice04_02	7.2938607	43.6864926	Eudendrium	genus	5
wilderlab_Nice03_02_UM_b49c83b0	Nice03_02	7.2836251	43.6952017	Vogesella	genus	5
wilderlab_Nice03_02_GF_eabad51e	Nice03_02	7.2836251	43.6952017	Cystobasidium	genus	5
wilderlab_Nice03_02_GF_b82de0d2	Nice03_02	7.2836251	43.6952017	Naganishia	genus	5
wilderlab_Nice02_01_UM_b74e9ed2	Nice02_01	7.2854731	43.6980647	Flavonifractor	genus	5
wilderlab_Nice02_01_UM_100bc866	Nice02_01	7.2854731	43.6980647	Thiothrix	genus	5
wilderlab_Nice02_01_BX_bf01391f	Nice02_01	7.2854731	43.6980647	Anteholosticha	genus	5
wilderlab_Nice02_01_BX_a6bed5c7	Nice02_01	7.2854731	43.6980647	Vannella	genus	5
wilderlab_Nice02_01_GF_7364576a	Nice02_01	7.2854731	43.6980647	Xylodon	genus	5
wilderlab_Nice02_01_GF_2a5d1740	Nice02_01	7.2854731	43.6980647	Pelagodinium	genus	5
wilderlab_Nice01_01_RV_e5a4b1d9	Nice01_01	7.2902988	43.6921280	Sparidae	family	7907
wilderlab_Nice01_02_RV_e5a4b1d9	Nice01_02	7.2902988	43.6921280	Sparidae	family	3007
wilderlab_Nice02_02_RV_e5a4b1d9	Nice02_02	7.2854731	43.6980647	Sparidae	family	1651
wilderlab_Nice03_01_RV_e5a4b1d9	Nice03_01	7.2836251	43.6952017	Sparidae	family	1097
wilderlab_Nice03_02_RV_e5a4b1d9	Nice03_02	7.2836251	43.6952017	Sparidae	family	866
wilderlab_Nice04_01_RV_e5a4b1d9	Nice04_01	7.2938607	43.6864926	Sparidae	family	21595
wilderlab_Nice04_02_RV_e5a4b1d9	Nice04_02	7.2938607	43.6864926	Sparidae	family	23912
wilderlab_Nice05_02_RV_e5a4b1d9	Nice05_02	7.3083152	43.6895811	Sparidae	family	1072
wilderlab_Nice06_01_RV_e5a4b1d9	Nice06_01	7.2759908	43.6943859	Sparidae	family	2141
wilderlab_Nice06_02_RV_e5a4b1d9	Nice06_02	7.2759908	43.6943859	Sparidae	family	6005
wilderlab_Nice07_01_RV_e5a4b1d9	Nice07_01	7.2339643	43.6822367	Sparidae	family	4702
wilderlab_Nice01_01_UM_89e0a44c	Nice01_01	7.2902988	43.6921280	Roseobacteraceae	family	2926
wilderlab_Nice01_02_UM_89e0a44c	Nice01_02	7.2902988	43.6921280	Roseobacteraceae	family	3405
wilderlab_Nice02_01_UM_89e0a44c	Nice02_01	7.2854731	43.6980647	Roseobacteraceae	family	4752
wilderlab_Nice02_02_UM_89e0a44c	Nice02_02	7.2854731	43.6980647	Roseobacteraceae	family	3202
wilderlab_Nice03_01_UM_89e0a44c	Nice03_01	7.2836251	43.6952017	Roseobacteraceae	family	2290
wilderlab_Nice03_02_UM_89e0a44c	Nice03_02	7.2836251	43.6952017	Roseobacteraceae	family	3376
wilderlab_Nice04_01_UM_89e0a44c	Nice04_01	7.2938607	43.6864926	Roseobacteraceae	family	5752
wilderlab_Nice04_02_UM_89e0a44c	Nice04_02	7.2938607	43.6864926	Roseobacteraceae	family	4727
wilderlab_Nice05_01_UM_89e0a44c	Nice05_01	7.3083152	43.6895811	Roseobacteraceae	family	3224
